USER_ID,AGE,GENDER,NAME,PERSONA,DISCOUNT_PERSONA,BEHAVIOUR_CATEGORY,USED
255,24,F,Amber Campbell,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
256,37,F,Haley Ellis,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
257,56,M,Paul Osborne,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
258,42,F,Lori Cunningham,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
259,37,M,Michael Crane,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
260,22,M,James Ho,groceries_beauty_housewares,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
261,39,F,Elizabeth Silva,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
262,67,F,Annette Rivera,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
263,23,M,Adam Jordan,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
264,35,M,Philip Chambers,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
265,51,M,Timothy Kennedy,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
266,43,M,Shane Lawrence,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
267,42,M,Bryan Jenkins,furniture_homedecor_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
268,42,F,Alexa Morris,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
269,30,M,Zachary Perry,tools_housewares_apparel,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
270,28,F,Lisa Morrow,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
271,47,M,Steven Davis,electronics_outdoors_footwear,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
272,47,M,Robert Petty,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
273,50,M,Cameron Perez,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
274,53,M,Paul Taylor,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
275,35,M,Zachary Morrison,groceries_furniture_floral,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
276,35,F,Lindsay Garza,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
277,46,F,Sarah Gates,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
278,40,F,Suzanne Alvarado,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
279,42,F,Shannon Webb,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
280,46,M,Ronald Perez,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
281,52,F,Crystal Lindsey,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
282,30,M,Robert Carroll,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
283,31,M,Frank West,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
284,22,M,Andrew James,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
285,37,F,Samantha Henson,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
286,19,F,Lori Rogers,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
287,34,F,Crystal Morales,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
288,36,F,Tara Stewart,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
289,28,M,Michael Rangel,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
290,38,F,Jasmine Dominguez,housewares_tools_beauty,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
291,19,F,Renee Berg,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
292,19,F,Casey Gonzalez,instruments_books_electronics,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
293,47,F,Nicole Jordan,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
294,30,F,Tiffany Marks,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
295,23,F,Renee Shields,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
296,36,M,Jorge Davis,groceries_beauty_housewares,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
297,45,F,Brooke Wallace,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
298,26,M,Todd Young,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
299,39,M,Dakota Lawson,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
300,21,F,Jane Carroll,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
301,20,M,Tristan Freeman,outdoors_instruments_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
302,36,M,Andrew Hunter,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
303,36,M,Travis Allen,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
304,39,F,Misty Baldwin,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
305,43,M,Clayton Peterson,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
306,62,F,Angelica Lopez,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
307,35,F,Jasmine Schultz,books_apparel_homedecor,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
308,29,F,Linda Roberts,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
309,46,M,Michael Ramirez,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
310,28,M,Mark Burns,instruments_books_electronics,DISCOUNT_INTERESTED,AVERAGE,Y
311,33,F,Tracy Reyes,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
312,21,F,Danielle Roberts,furniture_homedecor_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
313,19,F,Amber Miller,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
314,60,F,Kendra Burns,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
315,48,F,Jessica Little,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
316,42,F,Katie Smith,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
317,32,M,Joshua Scott,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
318,24,F,Elizabeth Kaufman,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
319,24,M,David Koch,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
320,27,F,Julia Phelps,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
321,36,M,Nathan Graham,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
322,42,M,Terry Le,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
323,40,F,Amanda Crane,floral_beauty_jewelry,DISCOUNT_INTERESTED,AVERAGE,Y
324,28,M,Michael Miller,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
325,58,M,Jorge Olson,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
326,43,M,Joseph Miranda,instruments_books_electronics,DISCOUNT_INTERESTED,AVERAGE,Y
327,37,F,Amber Collins,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
328,39,F,Sheri Ray,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
329,32,F,Yvette Mcgee,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
330,27,F,Patricia Kennedy,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
331,30,M,Craig Sanchez,tools_housewares_apparel,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
332,44,F,Abigail Wilkinson,tools_housewares_apparel,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
333,18,M,James Patel,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
334,22,M,Oscar Taylor,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
335,20,F,Maria Goodwin,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
336,19,F,Crystal Morris,apparel_footwear_accessories,DISCOUNT_INTERESTED,AVERAGE,Y
337,49,F,Cassandra Fry,accessories_groceries_books,DISCOUNT_INTERESTED,AVERAGE,Y
338,42,M,Corey Grimes,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
339,34,F,Erica Perez,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
340,22,M,Stephen Jones,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
341,35,F,Erica Mcgee,tools_housewares_apparel,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
342,34,M,Kenneth Bender,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
343,24,F,Cathy Deleon,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
344,33,M,Mark Mclean,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
345,32,M,Zachary Wilson,instruments_books_electronics,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
346,39,F,Marcia Nelson,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
347,39,F,Carla James,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
348,20,F,Stephanie Chapman,housewares_floral_groceries,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
349,31,F,Virginia Giles,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
350,39,F,Judith Patrick,accessories_groceries_books,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
351,35,F,Rachel Patel,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
352,49,F,Brenda Serrano,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
353,40,M,Frederick Bishop,housewares_tools_beauty,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
354,24,M,Aaron Ward,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
355,21,M,Walter Burnett,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
356,40,M,Michael Calhoun,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
357,19,M,Patrick Reyes,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
358,38,M,Matthew Mclaughlin,accessories_groceries_books,DISCOUNT_INTERESTED,AVERAGE,Y
359,56,M,Derek Spencer,instruments_books_electronics,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
360,37,F,Melissa Porter,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
361,31,M,Ricardo Garcia,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
362,40,F,Jessica Howard,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
363,34,F,Kiara Landry,outdoors_instruments_groceries,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
364,36,F,Amanda Brown,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
365,56,F,Ashley Gonzalez,floral_beauty_jewelry,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
366,31,M,Michael Zimmerman,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
367,59,F,Sarah Guerrero,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
368,53,M,Jason Flores,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
369,25,F,Shannon Hopkins,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
370,21,F,Kimberly Patel,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
371,22,F,Cheryl Roberts,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
372,18,F,Emily Hunter,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
373,22,M,Brett Riley,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
374,41,F,Emma Walker,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
375,21,M,James Garcia,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
376,29,F,Sarah Little,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
377,49,M,Eric Richardson,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
378,19,F,Veronica Nguyen,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
379,47,M,Michael Alvarez,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
380,28,M,Matthew Vargas,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
381,22,F,Rebecca Roberts,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
382,42,M,Jeffrey Jones,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
383,39,M,Keith Mosley,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
384,51,F,Cassandra Thomas,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
385,43,F,Denise Brown,housewares_floral_groceries,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
386,46,F,Jessica Adkins,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
387,28,M,Guy Hoffman,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
388,25,F,Erin Brown,apparel_footwear_accessories,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
389,44,F,Erin Phillips,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
390,46,F,Tara Erickson,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
391,68,M,Andrew Russell,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
392,32,F,Nancy Johnson,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
393,31,M,Brett Pope,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
394,45,M,Chad Dougherty,housewares_floral_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
395,30,F,Elizabeth Grimes,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
396,55,M,Daniel Jenkins,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
397,49,M,Jared Brooks,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
398,33,M,Dustin Johnson,floral_beauty_jewelry,DISCOUNT_INTERESTED,AVERAGE,Y
399,44,M,Todd Velasquez,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
400,44,F,Jodi Ray,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
401,22,F,Kelly Myers,furniture_homedecor_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
402,53,F,Stephanie Grant,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
403,35,F,Mary Hicks,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
404,47,M,Eric Everett,housewares_tools_beauty,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
405,29,F,Brenda Donaldson,groceries_beauty_housewares,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
406,52,M,Hunter Hudson,beauty_accessories_instruments,DISCOUNT_INTERESTED,AVERAGE,Y
407,31,M,Jason Smith,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
408,18,F,Jane Brown,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
409,53,M,Juan Williams,apparel_footwear_accessories,DISCOUNT_INTERESTED,AVERAGE,Y
410,21,F,Wendy Turner,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
411,29,M,Allen Nelson,housewares_tools_beauty,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
412,58,F,Jocelyn Hammond,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
413,58,F,Leslie Lucas,groceries_seasonal_tools,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
414,37,M,David Miles,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
415,39,F,Jessica Jones,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
416,33,F,Elizabeth White,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
417,28,F,Gabrielle Stephens,floral_beauty_jewelry,DISCOUNT_INTERESTED,AVERAGE,Y
418,29,M,Jeffrey Torres,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
419,41,M,Michael Short,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
420,44,M,Joseph Soto,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
421,46,F,Leslie Booth,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
422,46,M,Bryce Hall,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
423,21,F,Kimberly Edwards,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
424,35,M,Jerome Parker,housewares_tools_beauty,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
425,20,M,Barry Harris,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
426,36,F,Anita Mendoza,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
427,33,F,Carla Padilla,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
428,51,M,Edwin Fernandez,beauty_electronics_groceries,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
429,30,F,Christie Nunez,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
430,22,F,Mary Miller,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
431,23,M,Jay Peck,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
432,44,F,Savannah Young,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
433,39,M,David Sullivan,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
434,22,F,Debra Cuevas,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
435,21,F,Kim Howell,beauty_electronics_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
436,42,M,Dan Hess,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
437,21,M,Daniel Matthews,books_apparel_homedecor,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
438,47,M,Jason Lewis,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
439,42,M,Christopher Cuevas,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
440,21,F,Christina Bryant,homedecor_electronics_outdoors,DISCOUNT_INTERESTED,AVERAGE,Y
441,21,M,Jacob Green,outdoors_instruments_groceries,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
442,66,F,Brenda Schmidt,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
443,31,M,Allen Cummings,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
444,31,M,Nathan Lindsey,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
445,47,F,Julie Miller,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
446,57,F,Destiny Solis,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
447,66,F,Annette Carson,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
448,44,M,Chad Mcdonald,outdoors_instruments_groceries,DISCOUNT_INTERESTED,AVERAGE,Y
449,31,M,Cory Tate,instruments_books_electronics,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
450,21,F,Christina Williams,books_apparel_homedecor,DISCOUNT_INTERESTED,AVERAGE,Y
451,45,F,Patricia Moore,books_apparel_homedecor,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
452,37,M,Dennis Pearson,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
453,32,F,Tracy Morales,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
454,53,F,Linda Ford,housewares_tools_beauty,DISCOUNT_INTERESTED,AVERAGE,Y
455,22,F,Meghan Adams,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
456,35,F,Diana Wallace,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
457,18,M,Christopher Gardner,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
458,34,M,Robert Bullock,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
459,20,F,Susan Carr,floral_beauty_jewelry,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
460,22,F,Sarah Hill,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
461,22,M,James Figueroa,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
462,40,M,Joseph Gallegos,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
463,44,F,Tamara Snow,instruments_books_electronics,DISCOUNT_INTERESTED,AVERAGE,Y
464,38,M,Michael Harris,books_apparel_homedecor,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
465,59,F,Lindsey White,instruments_books_electronics,DISCOUNT_INTERESTED,AVERAGE,Y
466,31,F,Melissa Thompson,footwear_jewelry_furniture,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
467,28,F,Anna Walker,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
468,50,F,Maria Wade,furniture_homedecor_housewares,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
469,26,M,Sean Vega,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
470,60,F,Kimberly Lee,instruments_books_electronics,DISCOUNT_INTERESTED,AVERAGE,Y
471,18,M,Gary Gonzalez,tools_housewares_apparel,DISCOUNT_INTERESTED,AVERAGE,Y
472,61,F,Kerry Pittman,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
473,19,F,Robin Clarke,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
474,52,F,Jacqueline Collins,tools_housewares_apparel,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
475,36,M,Jose Mckinney,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
476,69,M,Frank Santana,groceries_beauty_housewares,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
477,21,M,Timothy West,accessories_groceries_books,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
478,37,M,Jon Arellano,tools_housewares_apparel,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
479,61,M,Larry Jones,electronics_outdoors_footwear,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
480,36,M,Todd Simon,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
481,39,M,Christopher Werner,outdoors_instruments_groceries,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
482,42,F,Molly Benjamin,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
483,33,F,Robin Solomon,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
484,39,F,Nicole Carroll,groceries_seasonal_tools,DISCOUNT_INTERESTED,AVERAGE,Y
485,38,M,Mark Moreno,housewares_tools_beauty,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
486,52,F,Andrea Hall,electronics_outdoors_footwear,DISCOUNT_INTERESTED,AVERAGE,Y
487,20,M,Marvin Warren,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
488,28,M,Michael Munoz,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
489,58,F,Laura King,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
490,52,F,Brittney Ayala,groceries_furniture_floral,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
491,33,M,Nicholas Johnson,groceries_beauty_housewares,DISCOUNT_INTERESTED,AVERAGE,Y
492,39,F,Linda Mcbride,beauty_electronics_groceries,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
493,28,M,Austin Boyd,beauty_accessories_instruments,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
494,25,M,Spencer Butler,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
495,34,F,Andrea Reyes,groceries_beauty_housewares,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
496,30,M,Marvin Brown,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
497,38,F,Caroline Jensen,instruments_books_electronics,DISCOUNT_NOT_INTERESTED,LOW_CONVERSION,Y
498,21,M,Aaron Powell,apparel_footwear_accessories,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
499,62,F,Amanda Hess,beauty_accessories_instruments,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
500,66,M,Eric Hicks,accessories_groceries_books,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
501,42,F,Dana Stewart,footwear_jewelry_furniture,DISCOUNT_INTERESTED,AVERAGE,Y
502,36,F,Rebecca Rosales,apparel_footwear_accessories,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
503,29,F,Patricia Clark,instruments_books_electronics,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
504,47,M,Arthur Smith,beauty_electronics_groceries,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
505,41,F,Tasha Johnson,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
506,24,M,Charles Lamb,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,AVERAGE,Y
507,53,M,Dean Harrington,accessories_groceries_books,DISCOUNT_INTERESTED,HIGH_COVERSION,Y
508,47,F,Andrea Mcmahon,groceries_seasonal_tools,DISCOUNT_INTERESTED,LOW_CONVERSION,Y
509,58,M,Charles Davis,groceries_furniture_floral,DISCOUNT_INTERESTED,AVERAGE,Y
510,43,F,Patricia Evans,homedecor_electronics_outdoors,DISCOUNT_NOT_INTERESTED,HIGH_COVERSION,Y
